"id","Line_raw","Line","Character_raw","Character","Setting"
"id1523","Blood splatters all over the back of the set. Some spraying in Joker's face. AUDIENCE SCREAMS! Dr. Sally dives for the floor.","Blood splatters all over the back of the set. Some spraying in Joker's face. AUDIENCE SCREAMS! Dr. Sally dives for the floor.","CONTEXT","CONTEXT","INT. TALK SHOW SET, STAGE - STUDIO 4B - CONTINUOUS"
"id1524","Sophie screams and jumps to her feet horrified! Waking up GiGi who starts to cry when she sees what's on television--","Sophie screams and jumps to her feet horrified! Waking up GiGi who starts to cry when she sees what's on television--","CONTEXT","CONTEXT","INT. SOPHIE'S APARTMENT, LIVING ROOM - CONTINUOUS"
"id1525","ON THE TELEVISION, Joker gets up and walks right up to the camera. Blood sprayed over his white painted face. Hear the studio audience still screaming, bedlam all around him.","ON THE TELEVISION, Joker gets up and walks right up to the camera. Blood sprayed over his white painted face. Hear the studio audience still screaming, bedlam all around him.","CONTEXT","CONTEXT","INT. SOPHIE'S APARTMENT, LIVING ROOM - CONTINUOUS"
"id1526","(looks straight into camera; screams Murray's signature sign off) GOOD NIGHT AND ALWAYS REMEMBER,-- THAT'S LIFE!","GOOD NIGHT AND ALWAYS REMEMBER,-- THAT'S LIFE!","JOKER (ON TV)","JOKER","INT. SOPHIE'S APARTMENT, LIVING ROOM - CONTINUOUS"
"id1527","And as Joker waves goodbye to the home audience, a black & white ""INDIAN-HEAD TEST PATTERN"" cuts off the show--","And as Joker waves goodbye to the home audience, a black & white ""INDIAN-HEAD TEST PATTERN"" cuts off the show--","CONTEXT","CONTEXT","INT. SOPHIE'S APARTMENT, LIVING ROOM - CONTINUOUS"
"id1528","""PLEASE STAND BY""","""PLEASE STAND BY""","CONTEXT","CONTEXT","INT. SOPHIE'S APARTMENT, LIVING ROOM - CONTINUOUS"
"id1529","HERB ALPERT'S ""Spanish Flea"" plays underneath.","HERB ALPERT'S ""Spanish Flea"" plays underneath.","CONTEXT","CONTEXT","INT. SOPHIE'S APARTMENT, LIVING ROOM - CONTINUOUS"
"id1530","Beat.","Beat.","CONTEXT","CONTEXT","INT. SOPHIE'S APARTMENT, LIVING ROOM - CONTINUOUS"
"id1531","BACK LIVE IN THE STUDIO, JOKER'S TACKLED BY TWO SECURITY GUARDS AND SOME STAGEHANDS, still hear screams of terror from the audience around him.","BACK LIVE IN THE STUDIO, JOKER'S TACKLED BY TWO SECURITY GUARDS AND SOME STAGEHANDS, still hear screams of terror from the audience around him.","CONTEXT","CONTEXT","INT. TALK SHOW SET, STAGE - CONTINUOUS"
"id1532","HIS FACE HITS THE SHINY FLOOR AS IF IN SLOW MOTION--","HIS FACE HITS THE SHINY FLOOR AS IF IN SLOW MOTION--","CONTEXT","CONTEXT","INT. TALK SHOW SET, STAGE - CONTINUOUS"
"id1533","And we HEAR the soft and familiar opening to FERRANTE & TEICHER's piano version of ""Send in the Clowns"".","And we HEAR the soft and familiar opening to FERRANTE & TEICHER's piano version of ""Send in the Clowns"".","CONTEXT","CONTEXT","INT. TALK SHOW SET, STAGE - CONTINUOUS"
"id1534","JOKER GAZING OUT THE WINDOW, at all the violence and madness in the city. We only see it in the reflection of the glass... the fires burning... the mob crowding the streets. Joker's handcuffed in the back of the squad car moving slowly through the rioting, sirens wailing, red lights flashing, blood still splattered on his face.","JOKER GAZING OUT THE WINDOW, at all the violence and madness in the city. We only see it in the reflection of the glass... the fires burning... the mob crowding the streets. Joker's handcuffed in the back of the squad car moving slowly through the rioting, sirens wailing, red lights flashing, blood still splattered on his face.","CONTEXT","CONTEXT","INT. GOTHAM SQUAD CAR (MOVING), GOTHAM STREETS - NIGHT"
"id1535","STAY ON JOKER'S FACE AS HE HEARS THE POLICE RADIO CRACKLING, reports of rioters in ""Joker"" masks setting fires, breaking windows, looting stores.","STAY ON JOKER'S FACE AS HE HEARS THE POLICE RADIO CRACKLING, reports of rioters in ""Joker"" masks setting fires, breaking windows, looting stores.","CONTEXT","CONTEXT","INT. GOTHAM SQUAD CAR (MOVING), GOTHAM STREETS - NIGHT"
"id1536","The images reflected in the window start to speed up as the officer driving weaves faster through the chaos.","The images reflected in the window start to speed up as the officer driving weaves faster through the chaos.","CONTEXT","CONTEXT","INT. GOTHAM SQUAD CAR (MOVING), GOTHAM STREETS - NIGHT"
"id1537","Look what you caused, you freak, the whole city's on fire because of you.","Look what you caused, you freak, the whole city's on fire because of you.","POLICE OFFICER #1 (OS)","POLICE OFFICER #1","INT. GOTHAM SQUAD CAR (MOVING), GOTHAM STREETS - NIGHT"
"id1538","AND JOKER BANGS HIS HEAD HARD AGAINST THE STEEL MESH CAGE-- BAM.","AND JOKER BANGS HIS HEAD HARD AGAINST THE STEEL MESH CAGE-- BAM.","CONTEXT","CONTEXT","INT. GOTHAM SQUAD CAR (MOVING), GOTHAM STREETS - NIGHT"
"id1539","Keep it up, asshole. Watch what happens when we get to the station.","Keep it up, asshole. Watch what happens when we get to the station.","POLICE OFFICER #2 (OS)","POLICE OFFICER #2","INT. GOTHAM SQUAD CAR (MOVING), GOTHAM STREETS - NIGHT"
"id1540","HE BANGS HIS HEAD AGAIN. BAM. BAM. Some blood is forming on his forehead--","HE BANGS HIS HEAD AGAIN. BAM. BAM. Some blood is forming on his forehead--","CONTEXT","CONTEXT","INT. GOTHAM SQUAD CAR (MOVING), GOTHAM STREETS - NIGHT"
"id1541","(glancing at Joker in the back seat, shouting) -- Calm the fuck down, you're not going anywhere!","-- Calm the fuck down, you're not going anywhere!","POLICE OFFICER #1 (OS)","POLICE OFFICER #1","INT. GOTHAM SQUAD CAR (MOVING), GOTHAM STREETS - NIGHT"
"id1542","And when the cop driving turns back, catch a glimpse of someone or something running out into the street in front of the speeding squad car--","And when the cop driving turns back, catch a glimpse of someone or something running out into the street in front of the speeding squad car--","CONTEXT","CONTEXT","INT. GOTHAM SQUAD CAR (MOVING), GOTHAM STREETS - NIGHT"
"id1543","CLOSE ON JOKER AS THE SQUAD CAR SWERVES OUT OF THE WAY, Joker banging up against the door--","CLOSE ON JOKER AS THE SQUAD CAR SWERVES OUT OF THE WAY, Joker banging up against the door--","CONTEXT","CONTEXT","INT. GOTHAM SQUAD CAR (MOVING), GOTHAM STREETS - NIGHT"
"id1544","CRAAAASSSHHHHHH!!!!","CRAAAASSSHHHHHH!!!!","CONTEXT","CONTEXT","INT. GOTHAM SQUAD CAR (MOVING), GOTHAM STREETS - NIGHT"
"id1545","The squad car hits a parked car hard and flips over, sliding across the street on its roof--","The squad car hits a parked car hard and flips over, sliding across the street on its roof--","CONTEXT","CONTEXT","INT. GOTHAM SQUAD CAR (MOVING), GOTHAM STREETS - NIGHT"
"id1546","SPARKS FLY UNTIL FINALLY THE UPSIDE DOWN SQUAD CAR COMES TO A STOP. Smoke rising from the wreck. Ferrante & Teicher's piano only version of ""Send in the Clowns"" still playing...","SPARKS FLY UNTIL FINALLY THE UPSIDE DOWN SQUAD CAR COMES TO A STOP. Smoke rising from the wreck. Ferrante & Teicher's piano only version of ""Send in the Clowns"" still playing...","CONTEXT","CONTEXT","EXT. SQUAD CAR (SLIDING), STREET - CONTINUOUS"
"id1547","Both police officers in the front seat are either unconscious or dead. We see movement in the back seat, hard to tell what's going on inside.","Both police officers in the front seat are either unconscious or dead. We see movement in the back seat, hard to tell what's going on inside.","CONTEXT","CONTEXT","EXT. SQUAD CAR (SLIDING), STREET - CONTINUOUS"
"id1548","Suddenly the back door kicks open--","Suddenly the back door kicks open--","CONTEXT","CONTEXT","EXT. SQUAD CAR (SLIDING), STREET - CONTINUOUS"
"id1549","And Joker falls out of the car, landing hard on the street, one hand free, handcuffs dangling from his other hand. Hear sirens in the distance--","And Joker falls out of the car, landing hard on the street, one hand free, handcuffs dangling from his other hand. Hear sirens in the distance--","CONTEXT","CONTEXT","EXT. SQUAD CAR (SLIDING), STREET - CONTINUOUS"
"id1550","JOKER LEANS BACK AGAINST THE CAR, his face bloody, his body broken from the crash. Sitting there amongst the wreckage, can still see and hear the chaos, the fires burning all around him. He reaches for a jagged shard of broken glass--","JOKER LEANS BACK AGAINST THE CAR, his face bloody, his body broken from the crash. Sitting there amongst the wreckage, can still see and hear the chaos, the fires burning all around him. He reaches for a jagged shard of broken glass--","CONTEXT","CONTEXT","EXT. SQUAD CAR (SLIDING), STREET - CONTINUOUS"
"id1551","And pauses for moment catching his breath, hand holding the jagged glass resting on his lap, wailing sirens getting closer, looks like he's about to cut his wrists--","And pauses for moment catching his breath, hand holding the jagged glass resting on his lap, wailing sirens getting closer, looks like he's about to cut his wrists--","CONTEXT","CONTEXT","EXT. SQUAD CAR (SLIDING), STREET - CONTINUOUS"
"id1552","A WELL-HEELED CROWD LETTING OUT OF A MOVIE THEATER, the violence has even reached up here, the nice part of town... Sirens wailing, gangs of punks wearing ""Joker"" masks running past, breaking car windows, fires burning... Catch a glimpse of the lit up marquee listing the films playing, ""Blow Out"" and ""Zorro the Gay Blade"". Hear ""Send in the Clowns"" still playing...","A WELL-HEELED CROWD LETTING OUT OF A MOVIE THEATER, the violence has even reached up here, the nice part of town... Sirens wailing, gangs of punks wearing ""Joker"" masks running past, breaking car windows, fires burning... Catch a glimpse of the lit up marquee listing the films playing, ""Blow Out"" and ""Zorro the Gay Blade"". Hear ""Send in the Clowns"" still playing...","CONTEXT","CONTEXT","EXT. MOVIE THEATER, STREET - UPTOWN - CONTINUOUS"
"id1553","FROM BEHIND SEE A SILHOUETTED COUPLE AND THEIR KID hurry down the dark side of the street, ducking into an alley to avoid the chaos--","FROM BEHIND SEE A SILHOUETTED COUPLE AND THEIR KID hurry down the dark side of the street, ducking into an alley to avoid the chaos--","CONTEXT","CONTEXT","EXT. MOVIE THEATER, STREET - UPTOWN - CONTINUOUS"
"id1554","Catch a glimpse of a punk in a ""Joker"" mask following after them pulling a gun--","Catch a glimpse of a punk in a ""Joker"" mask following after them pulling a gun--","CONTEXT","CONTEXT","EXT. MOVIE THEATER, STREET - UPTOWN - CONTINUOUS"
"id1555","Joker lifts the jagged shard of glass, handcuff swinging... Passes by his wrist... And starts cutting into the slit on one corner of his mouth, making his smile longer and wider. Blood pouring down his face, onto his hand...","Joker lifts the jagged shard of glass, handcuff swinging... Passes by his wrist... And starts cutting into the slit on one corner of his mouth, making his smile longer and wider. Blood pouring down his face, onto his hand...","CONTEXT","CONTEXT","EXT. SQUAD CAR (UPSIDE DOWN), STREET - CONTINUOUS"
"id1556","Joker tearing into the other side of his mouth, jagged glass ripping into his flesh, spurting blood, handcuff swinging-- Sirens on top of him, red lights flashing over his face--","Joker tearing into the other side of his mouth, jagged glass ripping into his flesh, spurting blood, handcuff swinging-- Sirens on top of him, red lights flashing over his face--","CONTEXT","CONTEXT","EXT. SQUAD CAR (UPSIDE DOWN), STREET - CONTINUOUS"
"id1557","ANGLE ON JOKER LIT UP RED, done cutting his smile, letting go of the jagged bloody shard... Leans his head back against the squad car, and closes his eyes, covered in his own blood. He's finished.","ANGLE ON JOKER LIT UP RED, done cutting his smile, letting go of the jagged bloody shard... Leans his head back against the squad car, and closes his eyes, covered in his own blood. He's finished.","CONTEXT","CONTEXT","EXT. SQUAD CAR (UPSIDE DOWN), STREET - CONTINUOUS"
"id1558","Now he is the Joker.","Now he is the Joker.","CONTEXT","CONTEXT","EXT. SQUAD CAR (UPSIDE DOWN), STREET - CONTINUOUS"
"id1559","FROM BEHIND, FAMILY IN THE SHADOWS sees the guy's eyes go wide behind the mask, pointing his gun, music swelling--","FROM BEHIND, FAMILY IN THE SHADOWS sees the guy's eyes go wide behind the mask, pointing his gun, music swelling--","CONTEXT","CONTEXT","EXT. ALLEY, MOVIE THEATER - CONTINUOUS"
"id1560","(shouting) You still think we're all fucking clowns?","You still think we're all fucking clowns?","PUNK","PUNK","EXT. ALLEY, MOVIE THEATER - CONTINUOUS"
"id1561","And the punk shoots the man. Reaches out and grabs something off the woman's neck before he shoots her as well. Both fall to the ground dead. Revealing their young son standing behind them--","And the punk shoots the man. Reaches out and grabs something off the woman's neck before he shoots her as well. Both fall to the ground dead. Revealing their young son standing behind them--","CONTEXT","CONTEXT","EXT. ALLEY, MOVIE THEATER - CONTINUOUS"
"id1562","CLOSE ON EIGHT-YEAR-OLD BRUCE WAYNE, closing his eyes as blood sprays across his face. He opens his eyes and looks up scared at the man in the ""Joker"" mask who killed his parents, Thomas and Martha Wayne. ""Send in the Clowns"" ends.","CLOSE ON EIGHT-YEAR-OLD BRUCE WAYNE, closing his eyes as blood sprays across his face. He opens his eyes and looks up scared at the man in the ""Joker"" mask who killed his parents, Thomas and Martha Wayne. ""Send in the Clowns"" ends.","CONTEXT","CONTEXT","EXT. ALLEY, MOVIE THEATER - CONTINUOUS"
"id1563","A long beat.","A long beat.","CONTEXT","CONTEXT","EXT. ALLEY, MOVIE THEATER - CONTINUOUS"
"id1564","HEAR LAUGHTER.","HEAR LAUGHTER.","CONTEXT","CONTEXT","EXT. ALLEY, MOVIE THEATER - CONTINUOUS"
"id1565","The sound of a man totally cracking up.","The sound of a man totally cracking up.","CONTEXT","CONTEXT","EXT. ALLEY, MOVIE THEATER - CONTINUOUS"
"id1566","CLOSE ON JOKER, tears in his eyes from laughing so hard. He's enjoying it, not trying to get it under control.","CLOSE ON JOKER, tears in his eyes from laughing so hard. He's enjoying it, not trying to get it under control.","CONTEXT","CONTEXT","INT. ARKHAM STATE HOSPITAL, INTERVIEW ROOM - MORNING"
"id1567","His head's been shaved. He looks medicated or maybe even lobotomized. Wearing white institutional clothes.","His head's been shaved. He looks medicated or maybe even lobotomized. Wearing white institutional clothes.","CONTEXT","CONTEXT","INT. ARKHAM STATE HOSPITAL, INTERVIEW ROOM - MORNING"
"id1568","HIS NEW SMILE IS ALL STITCHED UP, cut deep up the corners of his mouth. Forming a longer, ""happier"" smile.","HIS NEW SMILE IS ALL STITCHED UP, cut deep up the corners of his mouth. Forming a longer, ""happier"" smile.","CONTEXT","CONTEXT","INT. ARKHAM STATE HOSPITAL, INTERVIEW ROOM - MORNING"
"id1569","He's sitting across from an overworked HOSPITAL DOCTOR (50's), African American woman. Somehow it's the exact same room Joker imagined his mother was in some 30 years ago. The room and the doctor also look vaguely similar to the social worker and her office in the opening scene.","He's sitting across from an overworked HOSPITAL DOCTOR , African American woman. Somehow it's the exact same room Joker imagined his mother was in some 30 years ago. The room and the doctor also look vaguely similar to the social worker and her office in the opening scene.","CONTEXT","CONTEXT","INT. ARKHAM STATE HOSPITAL, INTERVIEW ROOM - MORNING"
